Symbol	GSM998327	GSM998335	GSM998346	GSM998318	GSM998319	GSM998320	GSM998322	GSM998324	GSM998325	GSM998326	GSM998328	GSM998331	GSM998332	GSM998333	GSM998336	GSM998337	GSM998340	GSM998342	GSM998345	GSM998348
SLC37A4	-1.964	-2.688	-2.89	-2.153	-2.746	-2.417	-0.829	-2.486	-2.367	-2.146	-3.126	-2.814	-2.993	-2.76	-2.601	-3.647	-3.194	-3.632	-3.288	-2.687
SLC38A1	-3.516	0.735	0.53	1.68	NA	NA	-1.77	0.032	-0.335	-0.562	NA	1.789	NA	0.853	0.495	2.028	0.041	-0.805	0.782	0.045
SLC38A11	2.92	-2.997	2.62	1.012	-0.727	NA	5.126	0.875	0.123	0.19	-0.203	-2.389	0.768	0.572	-1.079	3.657	3.027	-0.101	1.216	-0.888
SLC38A2	0.132	0.701	0.337	-1.722	-1.562	0.552	-2.107	0.101	-2.451	-1.319	0.173	-2.31	-0.558	-0.594	-0.769	-0.388	-0.257	0.303	-0.371	-0.752
SLC38A3	NA	-2.633	-0.836	0.038	3.005	2.857	8.146	0.196	-0.129	0.34	0.559	2.667	-0.615	-0.414	0.763	3.834	NA	1.179	0.169	-1.668
SLC38A6	-5.259	-5.13	-6.264	-3.921	-5.599	-5.54	0.025	-6.676	-5.305	-7.303	-7.006	-5.03	-7.264	-8.299	-8.658	-7.444	-5.062	-7.671	-6.623	-7.589
SLC38A7	-3	-3.094	-1.669	-1.504	-2.727	-1.505	-3.203	-0.885	-1.01	-0.631	-1.217	-1.126	-1.357	-1.275	-0.67	-2.372	-2.233	-1.808	-1.078	-1.192
SLC38A9	0.097	-0.914	1.54	-0.337	-1.086	-2.132	NA	0.199	1.548	1.024	0.455	1.291	0.371	0.269	1.338	1.282	-0.591	0.948	-0.889	1.099
SLC39A1	-0.662	-1.023	-1.333	-2.409	-0.619	-1.964	-0.489	-1.567	-0.855	-0.496	-0.138	0.422	-1.056	-1.716	-0.741	-1.206	-1.481	-1.122	-1.165	-1.004
SLC39A10	2.579	2.686	2.811	1.303	0.291	3.574	-3.63	0.181	0.044	1.748	2.903	0.839	3.742	2.202	1.302	1.964	3.951	4.024	2.164	3.841
SLC39A13	-0.139	-0.352	-0.335	0.16	-0.142	-0.607	-0.514	-0.876	-1.036	-0.667	-1.201	0.107	-1.317	-1.123	-0.811	-0.35	1.311	-1.376	-1.074	-0.949
SLC39A14	-1.422	-1.703	-1.71	-2.16	-1.685	-1.003	1.654	-0.256	-1.379	-0.414	-1.474	1.528	-1.511	-1.415	0.029	-0.29	-1.382	-2.219	-1.028	-1.763
SLC39A2	-1.096	1.035	0.137	1.218	0.216	0.335	-4.732	1.34	1.231	0.397	0.44	0.082	-0.702	0.736	-0.066	0.608	1.062	0.292	0.337	-0.339
SLC39A3	-0.227	-1.763	NA	0.791	1.924	2.432	NA	1.501	-0.883	-2.085	-0.261	1.828	-0.208	-2.607	0.663	0.871	-1.229	-0.678	-0.984	-1.508
SLC39A4	-2.201	-1.875	-2.047	-0.789	-1.11	-1.722	-2.319	-1.144	-1.152	-0.853	-1.476	-0.511	-1.603	-1.044	-0.726	-1.551	-1.4	-2.503	-1.368	-1.264
SLC39A5	-4.72	NA	-1.29	-1.124	-0.881	-0.906	-2.112	-0.714	1.889	-3.466	-0.971	-5.082	-1.138	-1.472	-1.979	-1.732	-0.531	-2.375	-2.228	-0.869
SLC39A6	-2.32	-3.048	-3.375	-3.661	-4.75	-2.988	0.724	-2.597	-2.713	-4.12	-4.546	-4.431	-2.464	-2.425	-3.913	-2.716	-2.06	-2.887	-2.497	-3.884
SLC39A7	1.062	1.079	1.302	-0.241	1.168	0.081	4.413	-0.102	-1.258	1.526	-0.272	0.663	0.259	1.459	0.482	1.172	-1.434	1.746	0.593	0.932
SLC39A8	-1.861	-1.66	-1.218	-3.576	-1.749	0.326	-5.436	0.106	-2.994	-1.41	1.743	-2.504	0.597	0.435	0.582	-0.928	0.001	1.671	-0.608	-0.658
SLC3A1	-4.593	-0.566	-2.05	-2.842	0.176	-0.906	NA	1.614	NA	-1.018	1.32	0.014	-0.724	-1.127	-0.059	5.647	0.81	-0.879	-0.507	-0.287
SLC3A2	2.162	0.854	1.168	1.374	1.459	2.471	0.714	1.837	0.651	4.13	1.866	NA	2.146	1.717	2.94	1.284	1.3	1.884	3.385	0.547
SLC40A1	1.411	1.436	1.341	0.376	1.713	-0.562	0.018	-0.798	1.058	-0.468	0.347	-0.062	-2.325	-2.212	-2.219	-0.831	-1.86	-0.575	0.852	0.166
SLC41A1	-1.969	-1.554	-2.276	-2.971	-2.209	-1.184	-2.119	-0.534	-1.543	-0.995	-2.032	-1.438	-1.501	-0.723	-0.801	-1.809	-1.033	-2.662	-2.278	-1.752
SLC41A2	-0.997	-3.417	-1.302	-2.31	-1.897	-3.557	-0.324	-0.946	-1.124	-3.24	-2.441	-3.575	-2.704	-3.047	-3.348	-1.932	-3.563	-3.377	-3.052	-2.599
SLC41A3	-2.307	-0.744	-1.95	-0.513	-2.475	-1.839	-2.865	-2.892	-1.659	-1.58	-3.02	-0.567	-1.091	-2.54	-1.494	-1.974	-2.903	-2.757	-1.763	-1.388
SLC43A1	0.557	-1.058	2.043	-0.885	0.934	3.119	8.727	0.35	0.137	0.696	1.94	0.578	-0.192	0.457	0.763	-0.485	1.819	1.282	1.529	0.088
SLC43A3	1.108	-1.257	-0.644	-0.205	-2.486	0.352	7.028	-3.338	-0.57	-0.974	1.995	NA	-0.981	0.621	0.438	-2.732	3.229	-0.408	0.23	-0.404
SLC44A1	-2.217	-1.751	-1.181	-2.929	-1.629	2.615	-0.422	2.112	-1.555	0.093	-0.844	-1.16	2.459	1.305	0.727	0.603	1.621	1.142	0.214	-0.968
SLC44A2	-0.81	-3.062	0.563	-1.395	0.829	-0.102	0.372	-0.136	-0.389	-0.505	-0.081	0.501	-0.073	-0.68	0.129	-0.984	-0.56	-0.263	-0.959	0.584
SLC45A2	-1.149	-1.283	-1.691	-1.663	-3.5	-2.051	-5.382	-0.986	-3.577	-1.657	-1.789	-2.658	-2.072	-1.542	-1.764	-2.448	-2.212	-0.922	-1.41	-0.983
SLC45A4	1.487	2.66	3.071	0.239	1.393	0.172	-2.851	0.578	0.864	0.513	0.504	0.525	0.543	0.62	-0.27	0.866	-0.315	0.292	1.138	1.69
SLC46A3	-0.446	1.324	1.36	-1.302	0.739	2.073	7.418	0.217	0.159	0.944	1.444	1.662	1.017	0.826	1.595	2.084	0.859	1.262	0.433	2.752
SLC4A2	-4.232	-3.791	-3.938	-3.662	-3.654	-4.105	-3.873	-3.11	-4.256	-4.406	-4.779	-4.4	-5.262	-4.651	-4.381	-3.494	-4.569	-5.084	-4.419	-5.296
SLC4A3	0.743	-0.26	3.714	3.188	-0.429	-0.367	8.435	2.218	NA	0.584	NA	1.886	1.448	2.663	2.422	6.717	2.754	1.997	4.65	0.295
SLC4A4	0.381	-0.101	0.501	-1.067	1.058	1.397	8.74	-4.814	-2.868	-0.458	-0.885	0.581	1.122	-0.34	-0.255	4.617	-0.189	0.831	0.847	-0.177
SLC4A7	-1.437	-0.012	-1.125	-1.726	2.882	1.513	4.135	-0.766	-0.449	-0.671	0.289	2.005	0.426	-0.333	-0.378	1.347	NA	0.942	0.216	-1.629
SLC4A8	-0.282	0.621	-0.209	2.234	1.112	1.176	-1.661	-0.982	1.75	0.079	-0.02	NA	-0.017	-0.185	-0.494	1.348	0.13	-0.645	-0.372	0.376
SLC5A1	0.562	-0.119	-0.931	1.086	0.999	-1.163	-1.077	-0.959	1.924	0.694	0.382	5.332	0.44	0.464	0.378	-0.127	-1.463	1.062	-0.377	0.343
SLC5A12	1.066	-2.784	0.476	-0.522	1.463	NA	1.649	-0.478	0.039	-0.274	1.029	NA	-0.094	0.693	-0.288	1.24	1.466	0.044	1.032	-0.654
SLC5A2	0.799	-1.711	0.867	-0.335	2.17	3.639	NA	-0.713	NA	-1.817	-0.103	0.578	0.133	0.499	-0.413	4.988	-0.075	-0.006	1.423	0.473
SLC5A6	-0.864	-1.787	-1.428	-3.933	-2.977	-3.623	-0.868	-1.995	-3.551	-2.448	-3.273	-2.892	-3.013	-2.922	-2.277	-2.878	-3.928	-3.334	-3.424	-2.714
SLC5A9	-1.894	-0.146	2.384	0.395	-0.604	-0.776	NA	-1.338	-1.094	-2.314	3.389	2.326	-1.008	-0.098	-1.139	2.649	0.926	-0.125	1.154	-0.806
SLC6A1	-1.247	-1.422	0.34	-1.72	0.571	-2.216	-6.252	0.026	-2.411	-1.603	-1.026	-0.843	-1.896	-2.788	-1.926	-3.583	-2.831	-1.662	-2.508	-1.949
SLC6A12	0.816	2.222	1.13	0.842	2.336	1.747	-1.314	0.719	2.025	1.488	0.877	0.89	0.407	1.292	1.287	1.176	1.592	1.347	1.795	0.54
SLC6A13	-0.652	0.404	0.109	1.157	3.675	-0.317	3.755	0.011	0.609	0.646	0.457	-1.867	1.053	-0.425	0.439	1.333	-0.235	0.388	-0.512	0.317
SLC6A15	-1.649	-2.275	-3.226	-2.504	-2.039	-3.048	0.622	-1.281	-4.282	-2.713	-4.623	-2.291	-3.45	-3.611	-3.56	-1.828	-4.021	-3.582	-4.689	-3.136
SLC6A16	0.068	-0.254	-1.135	0.175	-0.428	0.46	-0.438	-0.504	-0.796	1.357	0.77	-1.026	0.99	0.085	0.501	0.456	0.253	0.354	-0.342	-0.534
SLC6A19	2	-0.2	1.019	0.357	-0.089	-0.48	0.033	0.413	0.243	-1.1	-0.641	0.22	-0.644	-0.888	-1.153	0.296	-2.624	-0.855	0.079	-0.655
SLC6A2	-1.494	0.335	1.306	NA	0.06	NA	0.895	NA	-0.308	-1.695	0.802	-1.189	-0.669	-0.524	-0.592	2.909	2.435	-0.575	-2.438	-0.747
SLC6A3	-0.516	0.96	1.1	1.919	-1.792	0.173	NA	1.249	-0.209	0.062	-0.404	-0.284	-0.285	-0.304	-0.622	-0.368	2.704	-0.26	NA	-0.049
SLC6A6	-0.776	-2.781	1.78	-4.247	1.266	0.447	7.083	-2.186	-0.492	-0.928	1.007	0.716	-0.83	-0.753	0.02	0.756	NA	-0.481	1.537	-0.013
SLC6A8	0.842	-2.356	2.953	1.593	-3.084	1.534	4.115	0.051	1.729	-0.554	0.099	NA	1.747	0.576	-1.163	6.024	2.707	0.429	-1.868	0.175
SLC7A1	-1.59	-3.058	-2.605	-2.514	-2.491	-1.833	-5.871	-2.165	-3.084	-2.341	-2.944	-2.168	-2.993	-2.269	-1.9	-3.781	-2.555	-1.858	-2.185	-2.049
SLC7A11	-2.761	-1.479	-2.131	NA	-3.958	-1.154	2.015	-1.516	-3.277	-2.287	-2.108	-4.2	-1.428	-2.343	-1.745	-1.759	-0.952	-1.474	-1.454	-3.377
SLC7A2	NA	-5.589	1.779	0.742	1.041	1.265	5.638	-0.487	-0.113	-0.066	1.245	-2.106	0.198	1.641	1.352	3.467	NA	-0.617	2.39	-0.176
SLC7A4	0.458	-2.072	0.172	0.219	0.439	0.404	NA	1.218	0.961	0.422	-1.078	-1.179	0.198	0.155	-0.947	1.649	-0.729	-0.564	0.714	-0.859
SLC7A5	-2.644	-2.936	-1.823	-0.783	-4.231	NA	2.832	-1.569	-1.726	-0.978	-0.8	-1.331	-1.087	-0.616	-0.205	-0.508	-2.757	-0.594	-1.443	-2.499
SLC7A6	-0.532	0.064	-0.551	-2.076	-0.624	0.494	NA	0.134	-1.18	0.536	0.587	-0.163	0.728	0.827	0.913	-0.016	0.787	-0.122	-0.063	0.211
SLC7A6OS	-1.145	-1.559	-0.915	-1.722	-0.698	-1.778	2.035	-0.506	-0.551	-0.19	-1.925	-1.72	-1.689	-2.227	-0.904	-0.245	-0.834	-2.311	-1.322	-1.511
SLC7A7	8.362	9.032	8.409	6.111	7.027	5.132	0.24	5.726	7.209	7.735	6.432	8.031	7.558	5.034	7.14	6.371	7.348	7.669	8.316	7.223
SLC7A8	0.604	0.804	1.874	-1.173	1.305	1.209	-1.569	0.943	-0.98	1.321	0.169	0.039	0.547	0.265	1.284	1.279	-0.037	0.329	0.358	0.098
SLC7A9	0.143	0.04	-1.064	-1.94	-0.044	-1.165	-0.099	-0.306	-2.166	-1.747	-0.232	-3.819	-1.348	-0.475	-0.362	-0.91	-1.911	-1.099	-5.638	-1.33
SLC8A1	1.148	1.72	3.478	0.705	1.434	0.619	NA	0.722	0.056	2.876	1.106	2.756	0.209	-0.16	1.629	0.434	2.153	2.304	1.201	2.124
SLC9A1	-2.474	-2.375	-1.498	-3.443	0.461	-2.716	-2.304	-3.025	-2.542	-1.948	-0.537	-1.353	-2.776	-2.353	-1.572	-2.591	-3.11	-2.412	-1.689	-2.232
SLC9A5	1.065	0.444	-0.958	0.292	1.948	-1.349	-4.291	-0.957	-0.375	-0.616	-0.962	0.881	0.136	-0.544	-0.295	0.827	0.433	0.168	-0.063	-0.481
SLC9A6	-1.202	-0.114	1.555	0.506	-1.19	-0.387	-0.753	0.959	-0.727	-0.203	-0.972	0.139	-0.713	0.386	0.122	0.388	-0.934	-0.954	-1.842	0.247
SLC9A7	-4.702	1.049	-1.457	-0.805	-0.526	0.299	NA	0.964	-2.417	NA	-0.285	NA	0.02	-0.915	-0.818	0.43	-1.342	-1.014	-0.254	-1.253
SLC9A8	-2.281	0.548	0.673	-1.108	0.429	0.196	1.396	1.21	0.441	0.915	-0.257	-0.622	1.159	1.3	0.53	-0.596	1.383	1.682	2.289	1.377
SLC9A9	-0.163	-0.42	1.676	-0.333	-0.718	0.461	1.684	-0.172	-0.497	0.044	-0.154	-0.539	1.302	0.813	1.297	1.151	0.438	0.759	0.672	0.989
SLC9B2	-0.466	1.059	-0.136	3.094	0.726	1.275	-3.003	-1.816	2.538	1.184	1.103	-0.34	0.798	0.492	0.538	1.054	0.259	0.455	0.219	0.31
SLCO1A2	0.057	0.595	-0.481	0.266	0.19	-1.46	1.351	0.826	0.828	-0.438	-0.003	-1.811	-1.83	0.039	0.134	NA	-2.768	0.487	0.019	-0.276
SLCO1B1	-3.303	-2.461	-3.554	-3.031	-2.774	-2.122	-5.83	-1.172	-0.511	-1.415	-5.132	-2.174	-2.523	-2.336	-2.499	-2.168	-4.561	-1.446	-3.143	-2.162
SLCO2A1	0.017	0.134	0.33	-0.61	-0.633	-1.098	2.459	-0.173	0.635	-1.513	-0.566	0.782	-1.532	-1.744	-1.636	0.498	-1.541	-1.365	-0.161	-1.821
SLCO2B1	-1.841	0.11	-2.92	-2.842	-1.26	-2.379	NA	-0.717	-1.933	-1.121	-1.605	-0.881	-0.908	-0.599	-1.467	-3.628	-2.308	-0.445	NA	-0.889
SLCO3A1	-2.929	NA	NA	NA	NA	7.146	3.425	NA	NA	NA	NA	NA	NA	2.703	2.704	8.759	NA	2.218	NA	1.446
SLCO4A1	-1.072	-1.892	-1.289	1.078	0.023	-0.351	1.194	-0.628	-1	-0.87	-1.235	-0.319	-1.484	-1.432	-1.81	-0.375	-0.993	-2.541	-1.394	-2.676
SLFN11	NA	7.501	3.872	5.368	3.114	2.363	NA	2.076	2.738	4.887	NA	NA	3.681	3.676	4.862	8.926	0.085	5.65	NA	NA
SLFN13	0.738	0.831	0.104	-0.273	0.42	0.602	2.903	0.845	-0.662	1.31	1.303	0.842	7.776	1.014	3.591	0.712	1.136	NA	0.23	1.208
SLIT1	-3.798	-1.665	-1.274	-0.423	-1.172	0.277	-2.351	-1.918	-0.74	-0.754	NA	-1.595	-0.778	-0.742	-1.782	-1.061	-1.704	-1.08	-1.072	-0.997
SLIT2	NA	-2.371	-3.865	-0.068	-3.235	-2.239	NA	-0.607	0.945	-2.4	0.185	1.796	-4.552	-1.323	-3.128	-3.816	-5.343	-2.62	-3.47	-2.397
SLITRK3	0.515	1.964	-0.351	-2.744	2.335	-1.677	0.956	-0.862	-2.174	-1.062	-1.294	-1.144	-0.539	-0.104	0.169	-1.197	-1.04	-1.244	-1.389	-0.231
SLK	0.388	-0.208	-0.011	0.046	-1	-1.113	1.354	0.683	-0.149	-1.878	0.095	-1.533	-0.724	-1.354	-1.526	-0.993	0.124	-0.018	-0.136	-0.99
SLMAP	0.66	-0.611	-3.099	-2.285	-1.452	-1.285	-2.453	0.35	-0.721	-0.02	-0.601	-0.267	-0.278	-0.184	-0.388	1.294	2.045	-0.354	-0.821	-0.029
SLN	-2.183	-1.334	-2.206	0.185	-0.533	-1.845	-3.491	-2.531	-1.994	-1.347	-1.569	-1.372	-2.174	-2.777	-2.144	-0.777	-1.669	-2.449	-1.495	-3.272
SLPI	1.115	0.853	1.748	-0.15	3.843	-0.718	-5.268	1.42	0.787	0.353	2.523	0.02	-1.481	-0.903	-2.371	4.525	-2.906	2.635	-0.718	1.457
SLTM	0.085	0.384	0.258	0.643	-0.321	0.437	-1.537	-0.21	0.537	-0.15	0.549	0.054	0.24	-0.278	-0.655	0.128	0.203	-0.354	-0.006	-0.242
SLURP1	1.091	-1.157	-1.183	-3.09	0.643	-0.075	1.892	-0.734	-1.026	-0.745	0.1	0.329	-0.102	-0.199	-1.361	1.278	NA	-0.932	2.559	-0.606
SLX4	-1.484	1.393	0.783	-0.112	2.238	-4.256	2.607	-6.817	-2.165	-1.375	1.863	0.618	-1.583	0.219	0.272	1.614	-1.558	-0.545	2.019	0.01
SMAD1	-1.959	-0.608	-1.863	-1.357	-1.381	-2.853	2.872	-0.881	-1.266	-1.276	-1.063	-1.356	-1.913	-2.689	-1.149	-2.831	-2.186	-2.54	-1.757	-1.862
SMAD2	0.429	-0.76	-0.206	0.274	0.611	0.135	2.45	-0.005	-0.469	0.011	0.14	-0.575	-0.348	-0.897	-0.067	0.254	-0.273	0.875	0.771	1.397
SMAD3	1.733	0.278	3.795	-2.89	-0.125	0.553	1.388	0.651	0.725	-1.132	-0.11	2.281	-0.592	0.583	0.386	1.603	1.752	0.265	0.391	0.258
SMAD4	1.077	1.757	1.405	-0.31	0.023	1.618	-4.916	0.968	-1.435	-0.338	1.116	0.478	0.854	-0.065	0.031	1.112	1.657	1.435	1.375	0.124
SMAD5	-0.286	-0.246	2.087	0.335	-1.053	-0.619	-0.687	-0.534	-0.76	-0.882	-0.428	-1.876	-0.627	-1.256	-0.494	-0.909	-4.847	-1.114	-1.3	-0.325
SMAD6	-1.127	-1.964	-2.316	-4.937	-1.838	-3.282	-3.177	-1.028	-1.491	-2.079	-4.502	NA	-1.192	-0.877	-2.023	-1.737	-6.473	-1.712	-1.277	-2.241
SMAD7	NA	NA	-1.973	2.149	NA	NA	10.644	-1.909	0.907	0.507	NA	-0.358	0.884	-1.169	1.123	1.464	1.328	-0.576	NA	0.534
SMAGP	-2.377	-2.213	-1.78	-3.124	-3.184	-4.302	-0.658	-2.677	-2.334	-3.449	-3.713	-3.344	-4.882	-3.113	-3.192	-2.916	-3.858	-5.083	-3.614	-2.188
SMARCA1	-0.964	-0.588	0.204	1.217	-1.078	1.142	-3.247	-1.032	0.227	-1.439	-0.677	-0.56	-2.312	-1.094	-2.025	-0.098	-0.637	-2.251	-1.83	-2.96
SMARCA2	-0.225	NA	-1.627	-2.644	-0.099	-3.269	-1.56	-0.523	-0.046	0.115	1.797	-1.888	0.072	0.374	1.618	3.314	4.966	0.732	0.475	0.543
SMARCA4	-2.451	-5.329	-2.922	-3.741	-2.471	-3.114	-1.827	-1.187	-2.829	-2.567	-2.791	-2.642	-2.865	-2.643	-1.502	-2.871	-2.056	-3.666	-2.44	-2.412
SMARCA5	-1.378	-1.541	-2.119	-3.272	-2.577	-0.31	-1.377	0.035	-2.446	-1.206	-0.531	-1.474	0.456	0.063	-0.623	-1.909	0.315	0.007	0.635	-0.848
SMARCAD1	-2.502	-1.543	-1.507	NA	-0.396	-0.573	NA	-0.312	2.658	-0.195	-0.352	-0.266	-0.25	-0.4	-0.673	NA	-0.353	-1.076	-1.862	-0.271
SMARCB1	-5.913	-4.631	-5.818	-3.571	-4.136	-3.574	-5.909	-1.669	-5.111	-2.646	-4.42	-3.244	-2.946	-3.084	-2.488	-3.648	-3.189	-4.478	-3.86	-3.36
SMARCC1	-2.734	-1.048	0.02	-1.768	-1.04	-0.341	-0.115	-0.141	NA	0.05	0.18	0.408	-0.549	-0.856	0.465	-0.554	-0.695	-1.748	0.45	0.346
SMARCC2	-2.364	-1.543	-2.891	-2.809	-3.37	-3.173	12.206	-1.252	-2.115	-3.49	-3.248	-2.894	-4.305	-3.856	-3.208	-2.829	-3.458	-4.026	-3.701	-3.549
SMARCD1	-3.226	-2.837	-1.781	-1.593	-2.153	-2.852	-1.691	-3.134	-3.232	-2.62	-3.988	-3.892	-1.888	-2.85	-1.915	-3.518	-2.246	-3.124	-2.513	-2.191
SMARCD2	0.381	0.61	-0.011	-0.929	-0.654	-1.783	3.208	0.055	0.215	-1.57	-1.086	-0.462	-1.093	-2.074	0.391	0.441	-0.082	-1.803	-0.609	-0.256
SMARCD3	1.376	1.393	1.928	0.8	1.561	0.336	2.842	1.021	1.303	1.44	0.917	1.729	0.804	0.636	1.423	0.071	0.602	1.981	1.953	1.74
SMARCE1	1.24	0.809	0.996	-0.977	-0.584	-0.381	3.324	1.02	0.734	-0.009	0.687	2.022	0.076	-0.229	-0.868	-0.105	-0.785	0.04	-0.136	-0.021
SMC1A	-5.116	-0.972	-0.424	-1.205	-0.061	-0.096	NA	-0.935	-0.868	0.203	-1.25	1.705	-1.509	-0.854	0.52	-0.96	-0.368	-2.919	-0.399	0.297
SMC1B	-1.259	-0.542	-1.622	-2.461	0.218	-0.633	-4.282	0.072	-0.695	0.47	0.184	-0.098	0.523	1.722	1.528	0.095	2.843	0.476	0.561	0.282
SMC2	-0.56	-0.854	-0.945	-0.821	1.647	0.211	-2.151	1.443	-0.084	1.153	1.338	-0.434	2.036	2.202	2.948	0.791	2.221	2.679	2.308	1.62
SMC3	-1.295	-2.344	-2.898	-3.471	-1.911	-3.174	2.634	-2.801	-2.228	-2.647	-2.108	-3.572	-1.017	-1.426	-2.828	-3.354	-1.435	-2.361	-1.854	-1.672
SMC4	NA	2.369	5.017	-4.605	0.628	3.015	10.344	-1.37	NA	2.411	-2.213	4.672	2.785	-0.858	3.689	NA	2.643	2.957	NA	2.087
SMC5	-0.191	-0.343	-0.151	0.464	-0.486	0.147	-1.048	-1.109	-0.065	-0.181	0.404	-0.995	1.648	0.391	0.459	-0.329	0.447	1.503	-0.572	0.516
SMC6	-0.765	0.34	-0.317	-0.658	-0.302	1.719	-3.412	2.438	-0.414	0.625	0.51	0.156	2.097	1.16	0.985	0.305	1.649	2.053	1.191	1.142
SMCHD1	4.806	4.244	4.934	2.953	2.217	2.795	-0.988	2.662	2.913	1.906	3.701	1.156	2.07	2.442	2.469	2.845	3.257	3.906	2.989	2.839
SMCP	3.173	3.869	3.321	4.105	2.989	1.813	-2.646	0.699	3.727	1.97	1.351	2.399	0.976	1.447	1.404	2.336	0.783	1.563	1.882	1.168
SMG1	2.662	2.573	2.806	1.507	1.423	1.853	1.103	1.586	0.081	1.725	2.761	0.73	2.748	1.12	1.925	2.268	2.595	3.338	1.963	2.445
SMG5	0.027	-0.203	-0.17	0.218	0.902	-0.162	-0.582	0.372	-0.058	0.11	0.639	0.136	-1.054	-0.318	-0.131	-0.218	0.4	-0.616	-0.414	-0.28
SMG7	-1.138	-0.163	-0.009	-0.584	-0.73	-0.803	4.042	0.741	-1.206	-1.358	-2.01	-2.302	-3.641	-2.198	-1.072	-0.569	0.272	-1.207	-1.123	-1.937
SMG9	-1.065	0.161	-0.402	1.254	-0.949	-1.324	-1.457	-1.062	-0.779	-0.855	-0.927	-0.252	-0.954	-1.402	-0.465	-1.422	-1.787	-2.178	-1.916	-1.189
SMN1	1.324	-0.234	0.486	-0.383	0.222	-0.195	4.826	-0.731	1.404	0.189	1.136	2.136	0.311	0.298	0.304	0.812	-0.535	-0.49	0.077	0.939
SMN2	-0.159	-0.688	-1.592	-1.52	-0.009	-0.193	-1.865	1.274	0.772	0.387	-0.78	0.355	0.532	1.267	-0.023	-0.356	0.132	0.066	0.853	-0.108
SMNDC1	0.554	1.379	1.509	-0.539	-0.954	0.772	-2.079	0.14	0.627	0.57	1.306	0.26	0.879	0.768	0.408	0.622	0.01	0.85	1.393	0.969
SMO	-1.512	2.267	-1.21	-0.665	0.925	2.063	-1.231	0.751	-0.685	-0.446	0.731	-1.425	1.801	0.022	-0.781	-0.23	2.082	1.376	0.73	0.736
SMOC2	0.828	0.759	0.089	0.008	-2.649	0.17	NA	2.132	-0.051	-0.676	1.94	-1.088	0.401	-0.107	0.551	1.341	-0.881	-0.52	0.753	0.734
SMOX	0.111	0.718	-0.067	3.267	-1.327	-2.28	0.295	-0.754	0.592	-0.933	-2.844	0.594	-3.626	-2.134	-1.537	-1.876	-2.701	-3.988	-2.3	-1.309
SMPD1	0.033	-0.278	0.101	0.182	1.483	1.192	0.549	1.39	-0.344	1.102	1.075	0.635	0.011	0.058	0.9	0.524	0.102	0.531	0.617	0.393
SMPD2	-1.179	-0.688	-0.834	-2.616	-0.557	-2.242	-1.593	-1.197	-2.248	-1.016	-0.824	-1.86	-2.859	-1.862	-0.792	-1.237	-2.776	-1.454	-0.765	-1.307
SMPDL3A	0.094	0.693	-1.786	0.575	1.136	-0.24	NA	0.251	0.3	0.328	1.929	-0.145	0.018	-0.317	0.289	-0.013	-0.524	1.367	-0.236	0.152
SMPDL3B	-1.415	-1.25	-1.011	-2.708	-1.723	-1.556	0.719	-1.232	-4.004	-1.1	-0.804	-1.705	-0.345	-0.742	-1.122	-0.483	1.362	-0.937	-1.393	-1.129
SMPX	-2.781	-3.846	-2.338	0.039	-1.35	-2.936	-2.754	-1.896	-1.06	-3.371	-2.735	-1.594	-2.361	-2.132	-2.951	-4.29	-4.207	-1.391	-3.225	-3.94
SMR3B	2.105	2.555	3.039	2.915	1.503	1.767	2.055	1.12	2.684	1.518	0.324	1.707	1.35	1.493	0.972	1.881	1.61	2.169	1.506	0.916
SMS	-4.568	-3.582	-4.193	-5.521	-4.883	-5.01	-2.652	-3.916	-4.287	-4.649	-5.127	-4.979	-3.779	-2.987	-4.243	-4.724	-3.165	-4.93	-4.513	-3.665
SMTN	-1.855	-5.408	-8.245	-3.229	-0.602	-4.959	-1.775	-3.045	-2.821	-4.81	-4.313	-4.187	-4.951	-4.106	-3.801	NA	-4.836	-4.198	-4.4	-4.418
SMTNL2	1.827	NA	-1.906	-3.31	-2.355	0.448	7.966	-1.064	-0.907	0.012	1.961	1.215	0.263	-0.56	-0.543	2.236	0.22	-2.399	-0.536	0.745
SMU1	-2.658	-0.935	-3.972	-2.007	-2.639	-3.648	-0.19	-0.656	-2.302	-1.895	-2.285	-1.822	-1.758	-1.57	-1.755	-2.531	-1.417	-0.945	-1.077	-2.221
SMUG1	-0.071	-0.949	0.65	-1.542	0.471	-1.054	1.595	0.035	-0.822	-0.396	0.109	-0.645	-0.032	0.013	0.514	0.486	-0.223	-1	-0.197	-0.112
SMURF1	0.044	-0.589	-0.267	-2.562	-0.641	-0.345	NA	-1.197	-3.014	-0.421	0.198	-0.027	-0.526	-0.638	-0.502	-0.556	-1.14	-0.677	-0.12	-0.473
SMURF2	-1.492	-2.013	-3.263	-3.657	-2.541	-2.246	-4.845	-1.801	-7.156	-3.858	-2.069	-1.686	-2.913	-2.667	-3.24	-3.239	-2.897	-2.758	-3.413	-1.78
SMYD2	-2.752	-2.768	-3.074	-3.445	-3.367	-1.957	-4.902	-2.985	-3.091	-2.96	-2.447	-2.747	-2.254	-2.151	-2.112	-3.009	-2.442	-2.416	-2.895	-2.165
SMYD3	1.578	1.081	1.146	1.993	0.159	-0.289	4.973	0.015	0.034	0.667	-0.344	-1.209	0.743	0.247	-0.631	0.142	-6.053	-2.046	-0.132	-0.7
